"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,1,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,2,18,"GILLNET FISHERY","PACIFIC","WA","DEAD","THREE FRESH-LOOKING NET-LIKE MARKS ON ANTERIOR NECK PRIOR TO SCAVENGING. THE SEAL HAD GOOD BODY CONDITION.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,2,19,"SHOOTING","CLATSOP","OR","DEAD","BULLET HOLES ON SKULL (ENTRY) AND IN RIGHT NECK REGION (EXIT HOLE); GASH ON HIND FLIPPERS; AREAS OF HEMORRHAGE AROUND HEAD AND NECK TO SCAPULA; THE SEAL HAD OKAY BODY CONDITION.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,2,22,"VESSEL STRIKE","SANTA CRUZ","CA","DEAD","FOAMING AT THE NOSE WOUND AT RIGHT UPPER SHOULDER, LOOKS LIKE POSSIBLE SHARK BITE, BUT AFTER NECROPSY IT WAS DETERMINED A PROPELLER MARK. APPEARS TO HAVE HEMORRHAGE AROUND WOUND.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,3,23,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL WITH EXCELLENT BODY CONDITION HAD OBVIOUS PELLET HOLES IN SKULL AND POSSIBLY IN ABDOMEN.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,4,3,"SHOOTING","PACIFIC","WA","DEAD","NOTICED OBVIOUS BULLET ENTRANCE AND EXIT HOLES THROUGH PARIETALS DURING RECOVERY OF THE CARCASS; THE SEAL HAD EXCELLENT BODY CONDITION; LARGE AMOUNT OF BLOOD IN THORACIC AND ABDOMINAL CAVITIES AND IN THE PERICARDIUM; PLACENTA AND INTESTINES WERE TIGHTLY TWISTED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,7,"HARASSMENT","SANTA BARBARA","CA","SI","GUADALUPE DUNES RESERVE OFFICER RECEIVED SECONDHAND REPORT OF HARBOR SEAL ON BEACH, POSSIBLE ISSUE WITH BACK RIGHT FLIPPER, ROLLING IN THE SURF. DUNES OFFICERS BELIEVED IT HAD BEEN SEPARATED FROM ITS MOTHER, AND MEMBERS OF THE PUBLIC HAD BEEN INTERACTING WITH THE ANIMAL. DUNES OFFICERS REMOVED ANIMAL FROM BEACH AND BROUGHT IT TO RESTROOMS/PARKING LOT AREA. TMMC TEAM COLLECTED ANIMAL FROM OFFICERS. MILDLY UNDERWEIGHT. HARASSMENT MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,8,"HARASSMENT","SANTA CRUZ","CA","SI","MATERNAL SEPARATION. MEMBER OF PUBLIC TRIED TO PULL ANIMAL OUT OF THE WATER. HARASSMENT MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,12,"HARASSMENT","SAN MATEO","CA","SI","MATERNAL SEPARATION AND A RUNNER ON THE BEACH TOLD RESPONDERS THAT HE PET IT, AND THEN CHASED IT INTO THE WATER TWICE. HARASSMENT MATERNAL SEPARATION, MALNUTRITION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,14,"HARASSMENT","MARIN","CA","SI","MATERNAL SEPARATION, PEOPLE PETTING AN UNDERWEIGHT PUP.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,4,16,"SHOOTING","CLATSOP","OR","DEAD","SEAL APPEARED HAD  EXCELLENT EXTERNAL BODY CONDITION BUT WAS VERY DECOMPOSED; SKULL WAS EXPOSED AND THERE WAS AN OBVIOUS BULLET HOLE THROUGH IT.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,17,"DOG ATTACK","HUMBOLDT","CA","SI","NARRATIVE REPORTED DOG BITES BUT NO DETAILS ON CONDITION OF ANIMAL. CLASSIFYING AS SERIOUS INJURY AS CONSERVATIVE DEFAULT.","SI","P9",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,17,"HARASSMENT","SONOMA","CA","SI","MATERNAL SEPARATION. PEOPLE PICKED UP AN UNDERWEIGHT PUP AND MOVED IT TO ANOTHER PART OF THE BEACH.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,18,"HARASSMENT","MONTEREY","CA","SI","UNDERWEIGHT PUP WITH UMBILICUS SURROUNDED BY PEOPLE AND DOGS. PUP TRANSFERRED TO REHAB FACILITY. OUTCOME UNKNOWN.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","SAN MATEO","CA","SI","MATERNAL SEPARATION AND MODERATELY UNDERWEIGHT. FISHERMAN PUSHING IT INTO WATER -- ASKED REPORTING PARTY TO TELL HIM TO STOP AND HE STOPPED TOUCHING THE ANIMAL. MANY PEOPLE AND OFF-LEASH DOGS ON BEACH.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","MARIN","CA","SI","PEOPLE POKING ANIMAL WITH STICK, MATERNAL SEPARATION, PUNCTURE WOUNDS ON RIGHT HIND FLIPPER (CAUSE UNKNOWN BUT DOG PRINTS CLEARLY SURROUNDING ANIMAL, AND CAUSE MATCHES SOMETHING LIKE A CONSPECIFIC OR DOG), AND MODERATELY UNDERWEIGHT.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,4,27,"HARASSMENT","SONOMA","CA","SI","ILLEGAL PICK-UP AND MATERNAL SEPARATION. MEMBER OF THE PUBLIC PICKED UP SEAL AND HELD IT IN HER LAP EVEN AFTER LAW-ENFORCEMENT AGENCY INFORMED HER NOT TO. THE ANIMAL WAS CHECKED BY TMMC RESPONDERS EARLIER IN THE DAY, AND NO MOM SEAL WAS FOUND AT THE TIME OF CHECKING OR WHEN TMMC RESPONDERS ARRIVED TO GET THE ANIMAL AFTER THE ILLEGAL PICK-UP. MODERATELY UNDERWEIGHT.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,5,11,"UNIDENTIFIED HUMAN INTERACTION","SAN JUAN","WA","DEAD","FRACTURING IN THE LEFT ORBIT.  METALLIC FOREIGN BODY (WIRE) WAS FOUND IN THE GASTROINTESTINAL TRACT. EXTENSITVE PHOTOGRAPHIC EVIDENCE WAS COLLECTED AS WAS THE WIRE ITSELF.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,5,20,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; SHE WAS PREGNANT WITH A FULL-TERM FETUS; PELLET HOLES IN SKULL; HEMORRHAGE ALONG BODY; INTESTINES WERE TIGHTLY TWISTED; TEAR IN UTERUS; FETUS WAS HEAD-DOWN AT BIRTH CANAL.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,5,21,"VESSEL STRIKE","MARIN","CA","DEAD","MILDLY UNDERWEIGHT, SEVERE WOUNDS TO CAUDAL LEFT SIDE OF THE BODY, BONE EXPOSURE. GROSS APPEARANCE AND REGULARITY OF THE WOUNDS SUGGESTIVE OF BOAT STRIKE.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,6,11,"HARASSMENT","MONTEREY","CA","SI","PEOPLE TAKING PHOTOS TOO CLOSELY CAUSING ANIMAL TO CRAWL AWAY FROM THEM. NO ADULT HARBOR SEALS PRESENT DURING ENTIRE OBSERVATION TIME. ABSCESS AND MILDLY UNDERWEIGHT. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,6,29,"VEHICLE COLLISION","MASON","WA","DEAD","ORIGINALLY LIVE ON 29-JUN AND BEING ATTENDED BY MOM IN THE EVENINGS (MARINA STAFF SAW INTERACTIONS FROM OFFICE WINDOWS). FOUND DEAD ON THE BOAT RAMP ON THE MONRING OF 03-JUL-19.. . . RUN OVER BY VEHICLE OVERNIGHT ON THE BOAT RAMP.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,7,13,"HARASSMENT","SAN JUAN","WA","SI","PUP WAS SEEN FOR SEVERAL DAYS BY MULTIPLE REPORTING PARTIES SWIMMING AROUND, CALLING FOR MOM AND APPROACHING BOATS/KAYAKS. HUMAN INTERACTION AT HAUL-OUT SITE DUE TO COMMUNITY RESIDENTS. SPENT 24+ HOURS HAULED OUT ON PADDLE BOARD THAT WAS OFFERED BY RESIDENTS. EMACIATED AND DEEMED ABANDONED. PUP WAS COLLECTED FOR REHABILITATION DUE TO PHYSICAL CONDITION AND PREVIOUS HUMAN INTERACTION. MATERNAL SEPARATION.","SI","P14",1,"N","Y"
NA,"HARBOR SEAL","HOOD CANAL",2019,7,21,"UNIDENTIFIED HUMAN INTERACTION","MASON","WA","SI","WAS ALIVE AND THRASHING IN DRY OYSTER BEDS, BLEEDING ON THE HEAD AT 1115. WAS DEAD BY 1134. BLOODY TRAIL LEFT ON BEACH.. L EYE POPPED OUT W/BLOOD CONGEALED AROUND IT. UPPER LEFT CANINE AND LOWER INCISORS MISSING (FOR A LONG TIME). UPPER L JAW AROUND EYE FEELS FRACTURED. NOSE FEELS FRACTURED TOO, POSSIBLY LOWER JAW FRACTURED AS WELL.. . BLUNT FORCE TRAUMA TO L SIDE OF HEAD/EYE. POSSIBLE CLUBBING (MOST LIKELY) OR BOAT STRIKE (LESS LIKELY BUT STILL POSSIBLE).","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,7,29,"VESSEL STRIKE","PIERCE","WA","DEAD","FOUND DEAD ON THE BEACH AT KNOWN HARBOR SEAL HAUL OUT BUT ALSO HIGH USE BOATING RECREATIONAL AREA- DAY AFTER BUSY WEEKEND, MID TIDE LEVEL, FRESH DEAD STILL IN RIGOR, BLOODY DISCHARGE AT NOSE. COLLECTED PUT ON ICE AND NECROPSIED. INFLAMMED CONJUCTIVAS WITH SAND; CURVED LINEAR IMPRESSION CUT AT STERNUM 10 CM LONG THAT MOSTLY CUTS FUR (DOES NOT BREAK SKIN); BLOOD WAS DISCHARGING OUT OF NOSE AT TIME OF COLLECTION; 9 CM ANTERIOR TO PREVIOUSLY DESCRIBED CUT MOSTLY PARALLEL TO CUT ON STERNUM THAT IS 7 CM LONG - SUPERFICIAL; UNDER STERNAL. . HI FORM COMPLETED. HI JUSTIFACATION- INJURIES NOTED ON EXTERNAL EXAM AND GROSS NECROPSY ARE CONSISTENT WITH A PROPELLER INJURY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,7,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,8,16,"UNIDENTIFIED HUMAN INTERACTION","CLATSOP","OR","SI","DESPITE OBVIOUS PROPELLER CUTS OR GASHES ON BELLY, ANIMAL WAS VERY ACTIVE AND LEFT THE BEACH; NOT RESIGHTED. EXTENT OF INJURIES UNKNOWN. CONSERVATIVELY ASSIGNED A SERIOUS INJURY BECAUSE EXTENT OF INJURIES UNKNOWN.","SI","P9",1,"N","Y"
NA,"HARBOR SEAL","HOOD CANAL",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,9,3,"VESSEL STRIKE","PIERCE","WA","DEAD","APPEARS TO HAVE BEEN HIT BY A PROPELLER. TWO PARALLEL CUTS THAT ARE RUNNING (FIRST CUT STARTS ON LEFT LATERAL SIDE 20 CM BELOW ARMPIT; NEXT CUT IS 34 CM BELOW THE ARMPIT; DISTANCE BETWEEN THE TWO IS 12 CM. THE LENGTH OF THE FIRST CUT IS 24 CM; THE LENGTH OF THE SECOND CUT IS 24 CM. THE CUTS FORM A BACKWORDS ""S"". THE FIRST CUT HAS CUT THROUGH BLUBBER AND MUSCLE; THE INTESTINES ARE CUT IN TWO LOCATIONS. THE SPLEEN HAS BEEN LACERATED. THE SECOND CUT WENT THROUGH MUSCLE, BLUBBER, PELVIC BONE AND PAST THE VERTEBRAE. IT HAS CUT THE COLON AS WELL. ANOTHER 11 CM FORWARD OF THE FIRST CUT IS ANOTHER CUT WITH HEMORRHAGE IN THE BLUBBER.. . JUSTIFICATION: INJURIES CONSISTENT WITH PROPELLER INJURY; TWO LARGE BACKWARDS ""S"" SHAPED LACERATION CUT THROUGH BLUBBER, MUSCLE, AND INTO ABDOMINAL CAVITY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,9,17,"VESSEL STRIKE","JEFFERSON","WA","DEAD","LACERATION IS CONSISTENT WITH PROPELLER WOUND.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,9,22,"GILLNET FISHERY","PIERCE","WA","DEAD","RIGHT EYE IS BULGING OUT. BLEEDING FROM LEFT EYE. INDENTIONS ABOVE AND BELOW EYES, ONE AT TOP OF MUZZLE AND ONE AROUND THE SKULL. EYES ALSO HAVE AN INDENTION ACROSS. ALL INDENTIONS LINEAR ACROSS. BLOOD COMING OUT OF MOUTH. FUR/SKIN HANGING FROM MOUTH. SWOLLEN ON RIGHT SIDE OF CHEEK AND ON TOP OF HEAD. SKIN NOT QUITE SLOUGHING; NO LONGER IN RIGOR. BODY IS BLOATED. HINDFLIPPERS ARE SWOLLEN WITH ANOTHER APPARENT LINEAR INDENTION AROUND.. . JUSTIFICATION: BASED ON INTERNAL AND EXTERNAL EXAM AND LINEAR IMPRESSION WITH EXTENSIVE HEMORRHAGE IS CONSISTENT WITH NET ENTANGLEMENT. ACTIVE TRIBAL FISHING IN AREA.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,9,26,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; SKULL WAS FRACTURED; BULLET FRAGMENTS WERE RECOVERED FROM HEAD.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,9,26,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; POSTERIOR PART OF SKULL BLOWN OUT; HEMORRHAGE IN BACK OF MOUTH AND ON SKULL; PELLET HOLE IN LEFT EYE SOCKET WITH ASSOCIATED DAMAGE ON RIGHT; VERY SUBSTANTIAL CLOTTING IN DORSAL AORTA AND ALONG BOTH TRACHEA AND ESOPHAGUS.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,9,26,"MARINE DEBRIS","PIERCE","WA","DEAD","ENTANGLEMENT/ ENTRAPMENT IN WINDSOCK/ MARINE DERBIS. SEAL STUCK IN DISTAL END OF WIND SOCK. HEAD REMAINS COMING OUT SOCK. THIS OCCURRED IN ~20 YEARS AGO WHEN WIND SOCK WAS LOST OF NEARBY DOC MCNIEL ISLAND DOCK. APPEAR THAT THE SEAL SWAM INOT AND GOT STUCK AND DROWNED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","HOOD CANAL",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,10,18,"GILLNET FISHERY","ISLAND","WA","DEAD","ONE OF TWO SEALS FOUND DEAD IN GILLNET WASHED ASHORE. THE FEMALE SEAL WAS FOUND ALONG WITH A MALE SEAL FULLY ENTANGLED IN A FISHING NET (GILL NET). THE NET HAD 3 SMALL BUOYS ATTACHED, 2 UNMARKED AND ONE STAMPED WITH ""MADE IN KOREA"". NO ADDITIONAL MARKS OR ID SEEN ON THE NET ITSELF. BOTH SEALS WERE FULLY WRAPPED IN THE NET WITH NET TO SPARE. THE NET ALSO SEVERELY LACERATED THE FEMALE'S FACE. IT WAS APPARENT THAT THE NET HAD WORKED ITS WAY AROUND THE SEAL'S NECK IN A MANNER WHICH COULD (AND DID) CAUSE AIRWAY MALFUNCTIONS. THE NET WAS ENTANGLED IN A MASS OF BULL KELP WHICH HAD WASHED UP WITH THE CARCASS.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,10,18,"GILLNET FISHERY","ISLAND","WA","DEAD","ONE OF TWO SEALS FOUND DEAD IN GILLNET WASHED ASHORE. THE FEMALE SEAL WAS FOUND ALONG WITH A MALE SEAL FULLY ENTANGLED IN A FISHING NET (GILL NET). THE NET HAD 3 SMALL BUOYS ATTACHED, 2 UNMARKED AND ONE STAMPED WITH ""MADE IN KOREA"". NO ADDITIONAL MARKS OR ID SEEN ON THE NET ITSELF. BOTH SEALS WERE FULLY WRAPPED IN THE NET WITH NET TO SPARE. THE NET ALSO SEVERELY LACERATED THE FEMALE'S FACE. IT WAS APPARENT THAT THE NET HAD WORKED ITS WAY AROUND THE SEAL'S NECK IN A MANNER WHICH COULD (AND DID) CAUSE AIRWAY MALFUNCTIONS. THE NET WAS ENTANGLED IN A MASS OF BULL KELP WHICH HAD WASHED UP WITH THE CARCASS.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,10,19,"SHOOTING","PACIFIC","WA","DEAD","ANIMAL HAD EXCELLENT BODY CONDITION; OBVIOUS TRAUMA TO HEAD AND BULLET HOLES ON BODY; ANIMAL WAS NOT AVAILABLE FOR NECROPSY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,10,22,"OPEN ACCESS CA HALIBUT BOTTOM TRAWL","OFFSHORE","CA","DEAD","OBSERVER PROGRAM","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","HOOD CANAL",2019,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,11,5,"UNIDENTIFIED FISHERY INTERACTION","KING","WA","DEAD","FRESH DEAD PUP. CARCASS INTACT EXCEPT FOR DAMAGED LEFT EYE, TEETH MISSING FROM UPPER LEFT SIDE BLOODY JAW, SWOLLEN LEFT CHEEK AREA, PROTRUDING LEFT EAR TISSUE. TRANSFERRED TO DFW FOR NECROPSY. EXAMINER REPORTS EXTENSIVE BLUNT FORCE TRAUMA INCLUDING PUNCTURE INSIDE MOUTH, BROKEN SPINE, RIBS AND STERNUM. POSSIBLE GAFFING THROUGH MOUTH AND BEATING OR BEING DRAWN THROUGH NET DRUM OF FISHING BOAT. NO SIGN OF ENTANGLEMENT.","DEAD","NA",1,"Y","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,11,8,"GILLNET FISHERY, TRIBAL","GRAYS HARBOR","WA","DEAD","REPORTED ENTANGLED IN A TRIBAL QUINAULT GILLNET.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,11,12,"HOOK AND LINE FISHERY","PIERCE","WA","DEAD","RECOVERED FISH HOOK FROM STOMACH. PERFORATED STOMACH AND CAUSED THE PERITONITIS. LINE ALSO CAUSE INTESTINAL INTUSSUSCEPTION. ~5 LITER OF REDDISH FLUID IN ABDOMEN. OMMENTUM RED W FIBROUS PLAQUES. BASE OF PYLORUS FISHHOOK PERFORATED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2019,12,13,"SHOOTING","THURSTON","WA","DEAD","ENTRY WOUND RIGHT SIDE OF NECK, TRACKING ACROSS THROAT AND PROJECTILE FOUND IN SWOLLEN AREA ON L SIDE OF NECK. ALTHOUGH PROJECTILE DID NOT PENETRATE THROUGH THE SKULL, IT DID BLOW A HOLE IN THE BASE OF THE SKULL AS IT WENT PAST. BONE FRAGMENTS BLOWN INTO THE BRAIN TISSUE AND TISSUE HEMORRHAGED. LARGE AREAS OF HEMATOMA NEAR ENTRY WOUND AND AROUND WHERE PROJECTILE WAS FOUND.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","CALIFORNIA",2019,12,26,"HOOK AND LINE FISHERY","LOS ANGELES","CA","DEAD","FISH HOOK IN STOMACH, SUSPECT BLUNT TRAUMA.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,12,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,12,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2019,NA,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
